conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text,tokens,stemmed_tokens,final_cleaned_text
1816413088884641999,Thu Jul 25 10:00:02 +0000 2024,1,Jelang pelantikan presiden pada 20 Oktober 2024 PKS mulai dekati Partai Gerindra. PKS ngarep diajak masuk kabinet Prabowo Subianto-Gibran Rakabuming Raka. https://t.co/h6563WdyVD #PKS #prabowogibran https://t.co/ew4sAw43YA,1816413088884641999,https://pbs.twimg.com/media/GTQl6eFbAAA1X-m.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/_rakyatmerdeka/status/1816413088884641999,1474011848118657029,_rakyatmerdeka,Jelang pelantikan presiden pada 20 Oktober 2024 PKS mulai dekati Partai Gerindra  PKS ngarep diajak masuk kabinet Prabowo Subianto Gibran Rakabuming Raka   PKS prabowogibran ,"['jelang', 'pelantikan', 'presiden', 'pada', '20', 'oktober', '2024', 'pks', 'mulai', 'dekati', 'partai', 'gerindra', 'pks', 'ngarep', 'diajak', 'masuk', 'kabinet', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'pks', 'prabowogibran']","['jelang', 'lantik', 'presiden', '20', 'oktober', '2024', 'pks', 'dekat', 'partai', 'gerindra', 'pks', 'ngarep', 'ajak', 'masuk', 'kabinet', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'pks', 'prabowogibran']",jelang lantik presiden 20 oktober 2024 pks dekat partai gerindra pks ngarep ajak masuk kabinet prabowo subianto gibran rakabuming raka pks prabowogibran
1814208553554461133,Fri Jul 19 08:00:00 +0000 2024,0,Lima orang mengajukan permohonan uji materi ke Mahkamah Konstitusi (MK) meminta pelantikan Presiden serta Wakil Presiden terpilih Prabowo Subianto-Gibran Rakabuming Raka dipercepat. Paling lambat tiga bulan setelah KPU mengumumkan pemenang Pilpres 2024. https://t.co/dy82dlF79a https://t.co/Knivqq7pxR,1814208553554461133,https://pbs.twimg.com/media/GSyBIOqaEAAOp14.jpg,,in,"DKI Jakarta, Indonesia",0,0,1,https://x.com/_rakyatmerdeka/status/1814208553554461133,1474011848118657029,_rakyatmerdeka,Lima orang mengajukan permohonan uji materi ke Mahkamah Konstitusi  MK  meminta pelantikan Presiden serta Wakil Presiden terpilih Prabowo Subianto Gibran Rakabuming Raka dipercepat  Paling lambat tiga bulan setelah KPU mengumumkan pemenang Pilpres 2024   ,"['lima', 'orang', 'mengajukan', 'permohonan', 'uji', 'materi', 'ke', 'mahkamah', 'konstitusi', 'mk', 'meminta', 'pelantikan', 'presiden', 'serta', 'wakil', 'presiden', 'terpilih', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'dipercepat', 'paling', 'lambat', 'tiga', 'bulan', 'setelah', 'kpu', 'mengumumkan', 'pemenang', 'pilpres', '2024']","['orang', 'aju', 'mohon', 'uji', 'materi', 'mahkamah', 'konstitusi', 'mk', 'lantik', 'presiden', 'wakil', 'presiden', 'pilih', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'cepat', 'lambat', 'kpu', 'umum', 'menang', 'pilpres', '2024']",orang aju mohon uji materi mahkamah konstitusi mk lantik presiden wakil presiden pilih prabowo subianto gibran rakabuming raka cepat lambat kpu umum menang pilpres 2024
1825410755627536706,Mon Aug 19 05:53:33 +0000 2024,23,Presiden Joko Widodo melantik politikus Partai Gerindra Angga Raka Prabowo menjadi Wakil Menteri Komunikasi dan Informatika (Wamenkominfo). Pelantikan berlangsung di Istana Negara Jakarta Senin (19/8/2024). Ini profil Angga Raka Prabowo #prabowo #gibran #prabowogibran https://t.co/00XvS0rY4T,1825410755627536706,https://pbs.twimg.com/media/GVUpUSba8AA1Hod.jpg,,in,"DKI Jakarta, Indonesia",0,0,8,https://x.com/dekade_08/status/1825410755627536706,1576913175227748352,dekade_08,Presiden Joko Widodo melantik politikus Partai Gerindra Angga Raka Prabowo menjadi Wakil Menteri Komunikasi dan Informatika  Wamenkominfo   Pelantikan berlangsung di Istana Negara Jakarta Senin  19 8 2024   Ini profil Angga Raka Prabowo prabowo gibran prabowogibran ,"['presiden', 'joko', 'widodo', 'melantik', 'politikus', 'partai', 'gerindra', 'angga', 'raka', 'prabowo', 'menjadi', 'wakil', 'menteri', 'komunikasi', 'dan', 'informatika', 'wamenkominfo', 'pelantikan', 'berlangsung', 'di', 'istana', 'negara', 'jakarta', 'senin', '19', '8', '2024', 'ini', 'profil', 'angga', 'raka', 'prabowo', 'prabowo', 'gibran', 'prabowogibran']","['presiden', 'joko', 'widodo', 'lantik', 'politikus', 'partai', 'gerindra', 'angga', 'raka', 'prabowo', 'wakil', 'menteri', 'komunikasi', 'informatika', 'wamenkominfo', 'lantik', 'istana', 'negara', 'jakarta', 'senin', '19', '8', '2024', 'profil', 'angga', 'raka', 'prabowo', 'prabowo', 'gibran', 'prabowogibran']",presiden joko widodo lantik politikus partai gerindra angga raka prabowo wakil menteri komunikasi informatika wamenkominfo lantik istana negara jakarta senin 19 8 2024 profil angga raka prabowo prabowo gibran prabowogibran
1823287509176164761,Tue Aug 13 09:16:31 +0000 2024,2,Indonesia Kebal Resesi 2024 Prabowo Optimis Menjelang Pelantikan Presiden Oktober Oleh: Willem Wandik S.Sos (Dewan Pakar TKN Prabowo Gibran Ketua MPO DPP GAMKI Anggota DPR RI Fraksi PD) Optimisme Indonesia dalam menghadapi ancaman resesi global di Tahun 2024 itu tidaklah https://t.co/S590r7yR7V,1823287509176164761,https://pbs.twimg.com/media/GU2eU6ibAAA1pQr.jpg,,in,,0,0,0,https://x.com/didik_lp/status/1823287509176164761,1517576896787410944,didik_lp,Indonesia Kebal Resesi 2024 Prabowo Optimis Menjelang Pelantikan Presiden Oktober Oleh  Willem Wandik S Sos  Dewan Pakar TKN Prabowo Gibran Ketua MPO DPP GAMKI Anggota DPR RI Fraksi PD  Optimisme Indonesia dalam menghadapi ancaman resesi global di Tahun 2024 itu tidaklah ,"['indonesia', 'kebal', 'resesi', '2024', 'prabowo', 'optimis', 'menjelang', 'pelantikan', 'presiden', 'oktober', 'oleh', 'willem', 'wandik', 's', 'sos', 'dewan', 'pakar', 'tkn', 'prabowo', 'gibran', 'ketua', 'mpo', 'dpp', 'gamki', 'anggota', 'dpr', 'ri', 'fraksi', 'pd', 'optimisme', 'indonesia', 'dalam', 'menghadapi', 'ancaman', 'resesi', 'global', 'di', 'tahun', '2024', 'itu', 'tidaklah']","['indonesia', 'kebal', 'resesi', '2024', 'prabowo', 'optimis', 'jelang', 'lantik', 'presiden', 'oktober', 'willem', 'wandik', 's', 'sos', 'dewan', 'pakar', 'tkn', 'prabowo', 'gibran', 'ketua', 'mpo', 'dpp', 'gamki', 'anggota', 'dpr', 'ri', 'fraksi', 'pd', 'optimisme', 'indonesia', 'hadap', 'ancam', 'resesi', 'global', '2024']",indonesia kebal resesi 2024 prabowo optimis jelang lantik presiden oktober willem wandik s sos dewan pakar tkn prabowo gibran ketua mpo dpp gamki anggota dpr ri fraksi pd optimisme indonesia hadap ancam resesi global 2024
1820790421993501127,Tue Aug 06 11:53:59 +0000 2024,9,Menko Marves Luhut Binsar Pandjaitan bercerita bahwa Presiden terpilih Prabowo Subianto akan mengumumkan susunan menteri kabinetnya pada 21 Oktober 2024. Luhut menyebut Prabowo telah menyiapkan segala sesuatunya dengan sistematis. #prabowo #gibran #prabowogibran #pelantikan https://t.co/DqaFMUECy1,1820790421993501127,https://pbs.twimg.com/media/GUS_HPyboAA3Bj2.jpg,,in,"DKI Jakarta, Indonesia",0,0,6,https://x.com/dekade_08/status/1820790421993501127,1576913175227748352,dekade_08,Menko Marves Luhut Binsar Pandjaitan bercerita bahwa Presiden terpilih Prabowo Subianto akan mengumumkan susunan menteri kabinetnya pada 21 Oktober 2024  Luhut menyebut Prabowo telah menyiapkan segala sesuatunya dengan sistematis  prabowo gibran prabowogibran pelantikan ,"['menko', 'marves', 'luhut', 'binsar', 'pandjaitan', 'bercerita', 'bahwa', 'presiden', 'terpilih', 'prabowo', 'subianto', 'akan', 'mengumumkan', 'susunan', 'menteri', 'kabinetnya', 'pada', '21', 'oktober', '2024', 'luhut', 'menyebut', 'prabowo', 'telah', 'menyiapkan', 'segala', 'sesuatunya', 'dengan', 'sistematis', 'prabowo', 'gibran', 'prabowogibran', 'pelantikan']","['menko', 'marves', 'luhut', 'binsar', 'pandjaitan', 'cerita', 'presiden', 'pilih', 'prabowo', 'subianto', 'umum', 'susun', 'menteri', 'kabinet', '21', 'oktober', '2024', 'luhut', 'sebut', 'prabowo', 'sistematis', 'prabowo', 'gibran', 'prabowogibran', 'lantik']",menko marves luhut binsar pandjaitan cerita presiden pilih prabowo subianto umum susun menteri kabinet 21 oktober 2024 luhut sebut prabowo sistematis prabowo gibran prabowogibran lantik
1834903425202766174,Sat Sep 14 10:34:02 +0000 2024,370,Sudahi semua jangan bikin gaduh terus 20 Oktober 2024 Prabowo Gibran dilantik menjadi presiden kita presiden seluruh rakyat Indonesia Milik kita semua bukan milik yg milih saja kok Mengakui atau tidak akui mereka berdua adalah presiden yang sah dan dipilih secara demokratis https://t.co/J2ifWGv5KV,1834903425202766174,https://pbs.twimg.com/media/GXbi8O-bwAEI_Lu.jpg,,in,"Kebumen, Indonesia",23,395,56,https://x.com/bengkeldodo/status/1834903425202766174,576755999,bengkeldodo,Sudahi semua jangan bikin gaduh terus 20 Oktober 2024 Prabowo Gibran dilantik menjadi presiden kita presiden seluruh rakyat Indonesia Milik kita semua bukan milik yg milih saja kok Mengakui atau tidak akui mereka berdua adalah presiden yang sah dan dipilih secara demokratis ,"['sudahi', 'semua', 'jangan', 'bikin', 'gaduh', 'terus', '20', 'oktober', '2024', 'prabowo', 'gibran', 'dilantik', 'menjadi', 'presiden', 'kita', 'presiden', 'seluruh', 'rakyat', 'indonesia', 'milik', 'kita', 'semua', 'bukan', 'milik', 'yg', 'milih', 'saja', 'kok', 'mengakui', 'atau', 'tidak', 'akui', 'mereka', 'berdua', 'adalah', 'presiden', 'yang', 'sah', 'dan', 'dipilih', 'secara', 'demokratis']","['sudah', 'bikin', 'gaduh', '20', 'oktober', '2024', 'prabowo', 'gibran', 'lantik', 'presiden', 'presiden', 'rakyat', 'indonesia', 'milik', 'milik', 'yg', 'milih', 'aku', 'aku', 'dua', 'presiden', 'sah', 'pilih', 'demokratis']",sudah bikin gaduh 20 oktober 2024 prabowo gibran lantik presiden presiden rakyat indonesia milik milik yg milih aku aku dua presiden sah pilih demokratis
1792077354552205390,Sun May 19 06:18:31 +0000 2024,12, Tidak ada celah untuk menunda atau membatalkan pelantikan Prabowo-Gibran karena Pemilu 2024 sudah selesai keputusan MK dan ketetapan KPU atas hasil Pilpres pun sudah jelas Ketua MPR RI Bambang Soesatyo https://t.co/OiR1jZb1F3 #partaigolkar #golkarindonesia #golkarpedia https://t.co/wy4tcRX3TI,1792077354552205390,https://pbs.twimg.com/media/GN6821HaYAEwZqE.jpg,,in,"DKI Jakarta, Indonesia",0,0,48,https://x.com/golkarpedia/status/1792077354552205390,721898354502930433,golkarpedia, Tidak ada celah untuk menunda atau membatalkan pelantikan Prabowo Gibran karena Pemilu 2024 sudah selesai keputusan MK dan ketetapan KPU atas hasil Pilpres pun sudah jelas Ketua MPR RI Bambang Soesatyo  partaigolkar golkarindonesia golkarpedia ,"['tidak', 'ada', 'celah', 'untuk', 'menunda', 'atau', 'membatalkan', 'pelantikan', 'prabowo', 'gibran', 'karena', 'pemilu', '2024', 'sudah', 'selesai', 'keputusan', 'mk', 'dan', 'ketetapan', 'kpu', 'atas', 'hasil', 'pilpres', 'pun', 'sudah', 'jelas', 'ketua', 'mpr', 'ri', 'bambang', 'soesatyo', 'partaigolkar', 'golkarindonesia', 'golkarpedia']","['celah', 'tunda', 'batal', 'lantik', 'prabowo', 'gibran', 'milu', '2024', 'selesai', 'putus', 'mk', 'tetap', 'kpu', 'hasil', 'pilpres', 'ketua', 'mpr', 'ri', 'bambang', 'soesatyo', 'partaigolkar', 'golkarindonesia', 'golkarpedia']",celah tunda batal lantik prabowo gibran milu 2024 selesai putus mk tetap kpu hasil pilpres ketua mpr ri bambang soesatyo partaigolkar golkarindonesia golkarpedia
1792866570349293773,Tue May 21 10:34:34 +0000 2024,0, Prabowo-Gibran Batal Dilantik oleh MPR Ketua MPR Bambang Soesatyo mengatakan pelantikan presiden dan wakil presiden terpilih sulit untuk dijegal karena tahapan Pemilu 2024 sudah selesai. Selengkapnya di https://t.co/9Rui5RNrxM #LawanHoax #TurnBackHoax #MAFINDO https://t.co/k2Fsonsvxb,1792866570349293773,https://pbs.twimg.com/media/GOGKoQWbcAAjkLu.jpg,,in,"Jakarta Pusat, DKI Jakarta",1,0,0,https://x.com/TurnBackHoax/status/1792866570349293773,803432630121218048,TurnBackHoax, Prabowo Gibran Batal Dilantik oleh MPR Ketua MPR Bambang Soesatyo mengatakan pelantikan presiden dan wakil presiden terpilih sulit untuk dijegal karena tahapan Pemilu 2024 sudah selesai  Selengkapnya di  LawanHoax TurnBackHoax MAFINDO ,"['prabowo', 'gibran', 'batal', 'dilantik', 'oleh', 'mpr', 'ketua', 'mpr', 'bambang', 'soesatyo', 'mengatakan', 'pelantikan', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'sulit', 'untuk', 'dijegal', 'karena', 'tahapan', 'pemilu', '2024', 'sudah', 'selesai', 'selengkapnya', 'di', 'lawanhoax', 'turnbackhoax', 'mafindo']","['prabowo', 'gibran', 'batal', 'lantik', 'mpr', 'ketua', 'mpr', 'bambang', 'soesatyo', 'lantik', 'presiden', 'wakil', 'presiden', 'pilih', 'sulit', 'jegal', 'tahap', 'milu', '2024', 'selesai', 'lengkap', 'lawanhoax', 'turnbackhoax', 'mafindo']",prabowo gibran batal lantik mpr ketua mpr bambang soesatyo lantik presiden wakil presiden pilih sulit jegal tahap milu 2024 selesai lengkap lawanhoax turnbackhoax mafindo
1770469125867073701,Wed Mar 20 15:15:07 +0000 2024,259,SELAMAT ATAS TERPILIHNYA PRABOWO SUBIANTO DAN GIBRAN RAKABUMING RAKA SEBAGAI PRESIDEN DAN WAKIL PRESIDEN REPUBLIK INDONESIA PERIODE 2024 - 2029🇲🇨 #PrabowoGibranMenangTelak YesPakBowo YesCampeones @prabowo @gibran_tweet https://t.co/q98UQDOjk6,1770469125867073701,https://pbs.twimg.com/media/GJHx7bbagAA_Ld9.png,,in,,5,11,50,https://x.com/yossrsro/status/1770469125867073701,886878090768424960,yossrsro,SELAMAT ATAS TERPILIHNYA PRABOWO SUBIANTO DAN GIBRAN RAKABUMING RAKA SEBAGAI PRESIDEN DAN WAKIL PRESIDEN REPUBLIK INDONESIA PERIODE 2024   2029   PrabowoGibranMenangTelak YesPakBowo YesCampeones   ,"['selamat', 'atas', 'terpilihnya', 'prabowo', 'subianto', 'dan', 'gibran', 'rakabuming', 'raka', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'republik', 'indonesia', 'periode', '2024', '2029', 'prabowogibranmenangtelak', 'yespakbowo', 'yescampeones']","['selamat', 'pilih', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'presiden', 'wakil', 'presiden', 'republik', 'indonesia', 'periode', '2024', '2029', 'prabowogibranmenangtelak', 'yespakbowo', 'yescampeones']",selamat pilih prabowo subianto gibran rakabuming raka presiden wakil presiden republik indonesia periode 2024 2029 prabowogibranmenangtelak yespakbowo yescampeones
1770657678240661551,Thu Mar 21 03:44:22 +0000 2024,0,Sekali lagi selamat untuk Bapak @prabowo dan Mas @gibran_tweet yang telah ditetapkan oleh @KPU_ID sebagai pemenang pemilihan Presiden dan Wakil Presiden 2024 - 2029. Semoga sukses dan lancar sampai dengan pelantikan pada 20 oktober 2024 mendatang. https://t.co/a5hqiY1UqB,1770657678240661551,https://pbs.twimg.com/media/GJKjxaIWUAASTrE.jpg,,in,NKRI 🇮🇩,0,0,0,https://x.com/agusyuliarto/status/1770657678240661551,199574853,agusyuliarto,Sekali lagi selamat untuk Bapak  dan Mas  yang telah ditetapkan oleh  sebagai pemenang pemilihan Presiden dan Wakil Presiden 2024   2029  Semoga sukses dan lancar sampai dengan pelantikan pada 20 oktober 2024 mendatang  ,"['sekali', 'lagi', 'selamat', 'untuk', 'bapak', 'dan', 'mas', 'yang', 'telah', 'ditetapkan', 'oleh', 'sebagai', 'pemenang', 'pemilihan', 'presiden', 'dan', 'wakil', 'presiden', '2024', '2029', 'semoga', 'sukses', 'dan', 'lancar', 'sampai', 'dengan', 'pelantikan', 'pada', '20', 'oktober', '2024', 'mendatang']","['selamat', 'mas', 'tetap', 'menang', 'pilih', 'presiden', 'wakil', 'presiden', '2024', '2029', 'moga', 'sukses', 'lancar', 'lantik', '20', 'oktober', '2024']",selamat mas tetap menang pilih presiden wakil presiden 2024 2029 moga sukses lancar lantik 20 oktober 2024
1814482430021276008,Sat Jul 20 02:08:17 +0000 2024,0,Analisis Sukses atau Tidaknya Pelantikan Presiden Prabowo-Gibran https://t.co/I3Rv5gjIAi https://t.co/34L0Lkq4Dl,1814482430021276008,https://pbs.twimg.com/media/GS5WJ0Mb0AA0CLK.jpg,,in,"Central Java, Indonesia",0,0,1,https://x.com/suaranasional/status/1814482430021276008,2918142446,suaranasional,Analisis Sukses atau Tidaknya Pelantikan Presiden Prabowo Gibran  ,"['analisis', 'sukses', 'atau', 'tidaknya', 'pelantikan', 'presiden', 'prabowo', 'gibran']","['analisis', 'sukses', 'tidak', 'lantik', 'presiden', 'prabowo', 'gibran']",analisis sukses tidak lantik presiden prabowo gibran
1808097348071182417,Tue Jul 02 11:16:15 +0000 2024,855,Beredar Draft susunan Menteri Kabinet Prabowo Gibran 2024 - 2029 Semoga sesuai harapan Netizen &gt;&gt;&gt; https://t.co/sTFM14QxMP,1808097348071182417,https://pbs.twimg.com/media/GRem7yMb0AIFine.jpg,,in,Indonesia,107,349,180,https://x.com/Heraloebss/status/1808097348071182417,1251824880967774208,Heraloebss,Beredar Draft susunan Menteri Kabinet Prabowo Gibran 2024   2029 Semoga sesuai harapan Netizen  gt  gt  gt  ,"['beredar', 'draft', 'susunan', 'menteri', 'kabinet', 'prabowo', 'gibran', '2024', '2029', 'semoga', 'sesuai', 'harapan', 'netizen', 'gt', 'gt', 'gt']","['edar', 'draft', 'susun', 'menteri', 'kabinet', 'prabowo', 'gibran', '2024', '2029', 'moga', 'sesuai', 'harap', 'netizen', 'gt', 'gt', 'gt']",edar draft susun menteri kabinet prabowo gibran 2024 2029 moga sesuai harap netizen gt gt gt
1826524250423132293,Thu Aug 22 07:38:11 +0000 2024,0,Prabowo Gibran adalah pilihan politik 58% pengguna hak pilih dlm pilpres 2024 jadi sulit pelantikan presiden Prabowo di tunda Krn dampak kerugian sosial politik ekonomi nya yg merasakan adalah masyarakat kalo elit politik ya tdk berdampak apapun Krn elit bersama dlm ksejahteraan,1826524250423132293,,,in,,0,0,0,https://x.com/RahmanFath95438/status/1826524250423132293,1760607251138838528,RahmanFath95438,Prabowo Gibran adalah pilihan politik 58  pengguna hak pilih dlm pilpres 2024 jadi sulit pelantikan presiden Prabowo di tunda Krn dampak kerugian sosial politik ekonomi nya yg merasakan adalah masyarakat kalo elit politik ya tdk berdampak apapun Krn elit bersama dlm ksejahteraan,"['prabowo', 'gibran', 'adalah', 'pilihan', 'politik', '58', 'pengguna', 'hak', 'pilih', 'dlm', 'pilpres', '2024', 'jadi', 'sulit', 'pelantikan', 'presiden', 'prabowo', 'di', 'tunda', 'krn', 'dampak', 'kerugian', 'sosial', 'politik', 'ekonomi', 'nya', 'yg', 'merasakan', 'adalah', 'masyarakat', 'kalo', 'elit', 'politik', 'ya', 'tdk', 'berdampak', 'apapun', 'krn', 'elit', 'bersama', 'dlm', 'ksejahteraan']","['prabowo', 'gibran', 'pilih', 'politik', '58', 'guna', 'hak', 'pilih', 'dlm', 'pilpres', '2024', 'sulit', 'lantik', 'presiden', 'prabowo', 'tunda', 'krn', 'dampak', 'rugi', 'sosial', 'politik', 'ekonomi', 'nya', 'yg', 'rasa', 'masyarakat', 'kalo', 'elit', 'politik', 'ya', 'tdk', 'dampak', 'apa', 'krn', 'elit', 'dlm', 'ksejahteraan']",prabowo gibran pilih politik 58 guna hak pilih dlm pilpres 2024 sulit lantik presiden prabowo tunda krn dampak rugi sosial politik ekonomi nya yg rasa masyarakat kalo elit politik ya tdk dampak apa krn elit dlm ksejahteraan
1806144034353844571,Thu Jun 27 01:54:28 +0000 2024,0,Ketum PPJNA 98: Waspadai Sabotase untuk Gagalkan Pelantikan Prabowo-Gibran https://t.co/0zRNho7gli https://t.co/P0eXavz1EA,1806144034353844571,https://pbs.twimg.com/media/GRC2bVCakAAeAQV.jpg,,in,"Central Java, Indonesia",0,0,0,https://x.com/suaranasional/status/1806144034353844571,2918142446,suaranasional,Ketum PPJNA 98  Waspadai Sabotase untuk Gagalkan Pelantikan Prabowo Gibran  ,"['ketum', 'ppjna', '98', 'waspadai', 'sabotase', 'untuk', 'gagalkan', 'pelantikan', 'prabowo', 'gibran']","['tum', 'ppjna', '98', 'waspada', 'sabotase', 'gagal', 'lantik', 'prabowo', 'gibran']",tum ppjna 98 waspada sabotase gagal lantik prabowo gibran
1817794019717742970,Mon Jul 29 05:29:17 +0000 2024,25,Pun pelantikan Prabowo - Gibran sebagai Presiden dan Wakil Presiden Republik Indonesia 2024 - 2029 dijamin pasti akan berjalan sesuai jadwal yakni 20 Oktober 2024. Dan ini menjawab marah banyak pihak yang tak pernah bosan berusaha membenturkan Prabowo dan Jokowi dengan https://t.co/FMfd9TrD1v,1817794504600277359,https://pbs.twimg.com/media/GToad_waUAAj3rg.jpg,Leonita_Lestari,in, Dimana-mana,0,1,1,https://x.com/Leonita_Lestari/status/1817794504600277359,1202108075231989760,Leonita_Lestari,Pun pelantikan Prabowo   Gibran sebagai Presiden dan Wakil Presiden Republik Indonesia 2024   2029 dijamin pasti akan berjalan sesuai jadwal yakni 20 Oktober 2024  Dan ini menjawab marah banyak pihak yang tak pernah bosan berusaha membenturkan Prabowo dan Jokowi dengan ,"['pun', 'pelantikan', 'prabowo', 'gibran', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'republik', 'indonesia', '2024', '2029', 'dijamin', 'pasti', 'akan', 'berjalan', 'sesuai', 'jadwal', 'yakni', '20', 'oktober', '2024', 'dan', 'ini', 'menjawab', 'marah', 'banyak', 'pihak', 'yang', 'tak', 'pernah', 'bosan', 'berusaha', 'membenturkan', 'prabowo', 'dan', 'jokowi', 'dengan']","['lantik', 'prabowo', 'gibran', 'presiden', 'wakil', 'presiden', 'republik', 'indonesia', '2024', '2029', 'jamin', 'jalan', 'sesuai', 'jadwal', '20', 'oktober', '2024', 'marah', 'bosan', 'usaha', 'bentur', 'prabowo', 'jokowi']",lantik prabowo gibran presiden wakil presiden republik indonesia 2024 2029 jamin jalan sesuai jadwal 20 oktober 2024 marah bosan usaha bentur prabowo jokowi
1786011615042916475,Thu May 02 12:35:26 +0000 2024,28,SIDANG PENDAHULUAN DI PTUN TIM HUKUM PDIP PELANTIKAN PRABOWO-GIBRAN DITUNDA....‼️ #2024REVOLUSIRakyat #2024REVOLUSIRakyat 🆘🆗 https://t.co/Z4VMIZX7BM,1786011615042916475,,,in,,1,1,15,https://x.com/PngAdilnR4kyt/status/1786011615042916475,1630749805734678529,PngAdilnR4kyt,SIDANG PENDAHULUAN DI PTUN TIM HUKUM PDIP PELANTIKAN PRABOWO GIBRAN DITUNDA       2024REVOLUSIRakyat 2024REVOLUSIRakyat    ,"['sidang', 'pendahuluan', 'di', 'ptun', 'tim', 'hukum', 'pdip', 'pelantikan', 'prabowo', 'gibran', 'ditunda', '2024revolusirakyat', '2024revolusirakyat']","['sidang', 'dahulu', 'ptun', 'tim', 'hukum', 'pdip', 'lantik', 'prabowo', 'gibran', 'tunda', '2024revolusirakyat', '2024revolusirakyat']",sidang dahulu ptun tim hukum pdip lantik prabowo gibran tunda 2024revolusirakyat 2024revolusirakyat
1807305473768702453,Sun Jun 30 06:49:37 +0000 2024,0,Lokasi Pelantikan Prabowo-Gibran Sebagai Presiden dan Wakil Presiden Periode 2024-2029 https://t.co/gqJ29oWRFZ,1807305473768702453,,,in,Indonesia,0,0,0,https://x.com/KuretaID/status/1807305473768702453,1369734116191608833,KuretaID,Lokasi Pelantikan Prabowo Gibran Sebagai Presiden dan Wakil Presiden Periode 2024 2029 ,"['lokasi', 'pelantikan', 'prabowo', 'gibran', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'periode', '2024', '2029']","['lokasi', 'lantik', 'prabowo', 'gibran', 'presiden', 'wakil', 'presiden', 'periode', '2024', '2029']",lokasi lantik prabowo gibran presiden wakil presiden periode 2024 2029
1789270611216531927,Sat May 11 12:25:31 +0000 2024,0,Ketua MPR RI Bambang Soesatyo menegaskan pelantikan presiden dan wakil presiden terpilih hasil Pemilu 2024 sangat sulit untuk dijegal. #prabowo #gibran #mpr #bamsoet #pdip #pilpres2024 #pelantikan #monitorday https://t.co/lVthBZB1Vi,1789270611216531927,https://pbs.twimg.com/ext_tw_video_thumb/1789270534162980864/pu/img/HC2IQ-L0P988p2SD.jpg,,in,Indonesia,0,0,0,https://x.com/monitordaycom/status/1789270611216531927,70600007,monitordaycom,Ketua MPR RI Bambang Soesatyo menegaskan pelantikan presiden dan wakil presiden terpilih hasil Pemilu 2024 sangat sulit untuk dijegal  prabowo gibran mpr bamsoet pdip pilpres2024 pelantikan monitorday ,"['ketua', 'mpr', 'ri', 'bambang', 'soesatyo', 'menegaskan', 'pelantikan', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'hasil', 'pemilu', '2024', 'sangat', 'sulit', 'untuk', 'dijegal', 'prabowo', 'gibran', 'mpr', 'bamsoet', 'pdip', 'pilpres2024', 'pelantikan', 'monitorday']","['ketua', 'mpr', 'ri', 'bambang', 'soesatyo', 'lantik', 'presiden', 'wakil', 'presiden', 'pilih', 'hasil', 'milu', '2024', 'sulit', 'jegal', 'prabowo', 'gibran', 'mpr', 'bamsoet', 'pdip', 'pilpres2024', 'lantik', 'monitorday']",ketua mpr ri bambang soesatyo lantik presiden wakil presiden pilih hasil milu 2024 sulit jegal prabowo gibran mpr bamsoet pdip pilpres2024 lantik monitorday
1782970050858893765,Wed Apr 24 03:09:20 +0000 2024,0,Andre Rosiade: Pelantikan Prabowo-Gibran 20 Oktober 2024 - https://t.co/dfnxGgZa19,1782970050858893765,,,in,"Kota Padang, Sumatera Barat",0,0,0,https://x.com/benteng_sumbar/status/1782970050858893765,1679351642062491649,benteng_sumbar,Andre Rosiade  Pelantikan Prabowo Gibran 20 Oktober 2024   ,"['andre', 'rosiade', 'pelantikan', 'prabowo', 'gibran', '20', 'oktober', '2024']","['andre', 'rosiade', 'lantik', 'prabowo', 'gibran', '20', 'oktober', '2024']",andre rosiade lantik prabowo gibran 20 oktober 2024
